Emotion,Sentence
3,남해금산 산장 그대와 있어서 더 아름다운 오늘이었습니다 따스한 햇빛 밑에서 그녀의 코를 보니 더욱 설레네요 콧속을 들여다보고 싶어 요금산 산장 아름다운 연인과 함께 가면 좋은 사진이 나올 것이라 장담하는 이곳 커플들끼리 놀러 가 보아요 동영상 브금 주의
3,퇴근하고 왔더니 힘없어 보인다고 밥 차려주는 어보 항상 고맙다 아앙 늦었지만 다들 메리 크리스마스
3,크리스마스 연말 파티 너무너무 재밌었고 일 때문에 졸았던 게 너무 아쉬워
3,생일 축하해 우리 영서 파주
3,코로나 때문에 돌아다니지도 못하고 안에서 잔뜩 먹기만 했지만 얘기도 많이 하고 진짜로 즐거웠다
3,이번 크리스마스는 이사하면서 정리하다 다 끝난 듯
3,사진 찍을 때 조금이나마 자연스러워진
3,소박한 듯 안 소박한 일
3,나에게 왔구나
3,너 생각하며 만든 것이야
3,학부모로써산타복장을하고도영이크리스마스선물을주는날이오다니예상했던것처럼도영이는아비를알아보지못하고무서운듯이울었다어린이집어린이들중유일하게머쓱타드가족들끼리케익도먹고루돌프옷을입혔더니꾸벅꾸벅졸다가잠들은도돌프요새윤하가해준밥도두그릇씩야무지게먹고말도많아지고애교도많아진우리도영쓰귀엽고사랑스럽장인어른장모님이사주신도영이크리스마스선물그네그리고윤하가사준마이퍼스트북다만족해하고좋아하는것같아기분이좋다행복이뭐있나그냥이렇게우리가족서로안고있으면그게행복이지코로나아녔음선물도사러가고했을텐데보너스도두둑히받았겠다흠다음을기약해야겠구먼무튼우리가족의따뜻한연말행복한하루
3,살면서 손꼽게 즐거웠던 메리 크리스마스
3,아빠가크리스마스선물도사줬는데여전히먹기싫은포도는아빠입에쉬지않고넣어주는효자꼼지락꼼지락아수크림도만들고절대케익처럼은안보이는케익도만들어서소듕하게들고다닌다잘때가제일아니잘때도예쁜내사랑김서진이
3,쿠쿠쿠리스마스동혁이잉이따랑해히히히히후루맇언넝놀러가자아가천대인싸님
3,오랜만에외출하니까또마스크뜯어내고입움직여서턱스크만들기스킬까지시전하는김서진이그래도오늘은날이많이춥지않아서한시간넘게뛰놀고들어왔다
3,오늘의 부케 참 고급 지고 깔끔한 이미지를 가진 그녀의 손에 예쁘게 들려진 연보랏빛 부케
3,이쁜이랑 경주에서 메리 크리스마스
3,고마워 사랑해
3,너와 맞이하는 두 번째
3,크리스마스 데이트
3,매일 사진 찍고 싶은데 이쁜 옷 입을 날 언제 만들어줘
3,크리스마스이브 오늘은 오늘은 오늘은 우리 연봉이랑
3,서비스 푸짐
3,행복한 크리스마스
3,크리스마스 선물 받았다
3,함께하는 두 번째 크리스마스
3,더 웃고 더 행복해요 우리 같이의 가치
3,세상 예쁜 산타랑 메리 크리스마스
3,끝나지 않는 크리스마스 파티
3,연말 마무리도 너와
3,비타민
3,내 어떤 모습이든 이뻐해 주는 네가 최고
3,레드 장미 하트하트
3,내 짝꿍 생일 겸 크리스마스
3,그래도 크리스마스니깐 꽃은 있어야지 행복함을 느낀 하루 디저트 안 먹고 갔으면 후회할뻔한 하루
3,연도 늘 행복하고 설렘 가득했네 한 해의 마지막 달 마무리 잘 짓고 내년에도 행복하게 보내자
3,행복했던 크리스마스
3,그녀와 함께 여행 일차
3,좋았었던 그날
3,메리 크리스마스
3,함께 보내는 첫 크리스마스
0,나도 우리 집 귀한 딸인데 어느 정도 기본적인 예의는 지켜주세요 역으로 지랄을 해줘야 사람들이지 일인 줄 안다 호의가 계속되면 권리인 줄 안다 참는 것도 한계 저는 입장 바꿔 생각 안 합니다 그냥 평생 그렇게 오늘처럼 행복하게 사시길
0,참자참어이또한지나가겠지만화가난다아사리나올꺼같네화가난다화가난다화가나사리나올꺼같음참자참자참자참자참자참자참자참자참자아아아아아분하다성격죽여야하는데아옥셀카셀카쟁이셀카그램관종관종스타그램이태원클린이태원
0,어제예상은했지만조회하고나니더화가난다이쪼꼬미한테무슨짓을한건지이제와서뭐어쩌라는건지독을주고사진을찍고있었다니살기힘든나라신생아접종경피용화가난다
0,아침부터 홈스쿨 교재랑 스티커 북 가져오더니 공부하자고 하시는 따님 코로나 언제 끝나나 어린이집 언제 갈 수 있으려나가 정보국 넘나 힘들구먼 집합 금지 땜에 어디 가지도 못하네 망할 코로나 화가 난다
0,유 씨들은 다 자고 조용히 수세미나 뜨며 드라마 좀 보려고 했더니 한 시간 동안 이럴 거냐고 티빙 한 시간 동안 기다림 티빙 에러 화가 난다 내 자유시간 웨이브에서는 안 나온단 말이다 해리 포터나 또 볼까
0,정인 아 미안해 정인 아 미안해 챌린지 정인 아사랑 해 그리고 미안해 화가 나나 다 부들부들
0,가슴이 아프다 화가 난다 그것이 알고 싶다 정인 아 미안해 정인 아 미안해 챌린지
0,정인 아 미안해 챌린지 며칠 동안 가슴이 터질 듯 답답해 생각할수록 눈물 만난 다화가 난다 나가야 미안해 천국에서는 행복하길
0,화가 난다
0,아이를 키우는 엄마로써 너무나도 가슴 아픈 정인이 이야기 하늘나라에서는 아프지 말고 편히 쉬어 너무 마음 아프다 그것이 알고 싶다 정인 아 미안해 챌린지 화가 난다
0,정인이 이야기 그 알 보고 있는데 너무 속상하고 맘이 아파서 집중할 수가 없네요 어떻게 하면 관련자들 처벌할 수 있을까요 양부모랑 신고 무시한 놈들 진짜 너무 속상해요 딱 우리 은총이랑 같은 개월 아기인데 너무 이쁜 아기를 어떻게 그럴 수 일을까 요 근데 왜 자꾸 기독교인이냐고요 이러니 자꾸 기독교인이 욕먹지 더더더 속상합니다 그 일정인 아 미안해 안 보고 싶은데 신랑님 계속 시청방에 있는 은총이 가보고 싶은 왜 기독교인이냐고 미친 연놈들 때려죽일 연놈 맘 아프다 화가 난다
0,해돋이 가지는 못해도 집에서 영상으로 본다 희망찬 일들이 생기길 바랐는데 또 이럴 걸 미리 알았지 만 화가 난다 지겹다 지친 다년 기쁜 일이 가득하길 다시 한 번 빌어본다
0,깡의그라데이션분노완전웃겨그와중에밴님고음쫙쫙올라가네근데왜화내는것도귀엽냐출처정필립의필립필립박강현미라클라스그라데이션분노화가난다그럼에도귀여움귀요미깡
0,화가난다내계정어디갔뉘왜사라졌뉘흐규흐규어쩌다보니새로운계정시작짜증나
0,아벤트소독기드디어샀다육아는템빨열탕소독끝젖병닦기싫어요분유서수원이마트화가난다남편님제발말좀들어요분유는쟁여야해
0,화가 난다 치우라 했더니 숨으면 다냐 어지럽히는 사람 따로 치우는 사람 따로 얼른 치우자
0,남해 드라이브 호킹 스도 못해 카페도 못 가 차 안에서 만화가 난다 남해는 가을이네요 언제 겨울 오고 눈 내리려나
0,화가 난다
0,우리둘몹시매우화났을때화가난다모자스타그램
0,이 정도면 미즈 캠인가 마지막 피칭을 갑자기 급으로 떠난 꽁꽁 언 땅에 하필 리어카로 이동하는 곳에 하필 밤에 피칭한 탓에 이 모든 것이 첨이였던 나는 젤 엉망 핏을 내가 봉이에게 선물하다 캐빈 와이드냐 로젠이냐 그래도 눈이 와서 다행이다 금관숲캠핑장 새턴 룸 스노 라인 설 중 캠핑성 중 캠 안녕 가봉이어서 와 캐빈 와이드 로젠택배 화가 난다
0,술 안 먹고 일집일 집하고 지난주엔 쉬는 날 반납하고 외부진료소에서 두 시간 떨며 검사까지 받아 음성 떴는데 의심 환자와 근무지가 겹칠 줄은 올해는 크리스마스 선물로 자가 격리를 받았다 그러므로 중국이 멸망하길 바라본다
0,그렇게 좋냐 진짜 본인 수준에도 안 맞고 더럽게 비싼 돈이 너무 아까운 물건인데 두세 달을 노래 불러서 사줄 수밖에 없었다 너무너무 좋아한다 그럼 됐다 산타 왔다 감 뽀로로 자석 블록 말도 안 되는 가격 화가 난다 그래도 네가 좋다면야 메리 크리스마스
0,지겹게 손실만 보고 있다 장 시작하자마자 어제 차고 온 종가 베팅 종목들 하락하여 손절 그렇게 주씩만 매매하자고 다짐했으면서 손실을 메우겠다고 물량 싣고 매수 후 또 손절 그리고 또 손절 손실만 보는 형편없는 내 실력이 답답하고 다짐을 또 어기는 나 자신에 화가 난다 어떻게 해야 좋을까다 된다 트레이닝스쿨 찹쌀 이기주 린이 답답한 마음 화가 난다
0,크리스마스이브인데 놀다 상처도 나고 화가 난다 속상하다 미안한 다민 균안
0,목요일 등 원전 아침부터 얼지 가기 싫다고 생떼쟁이 화가 난다 크리스마스이브
0,자꾸 건드리지 나돈 터 치미 영상 촬영 환불 원정대
0,앵벌이집사집사그램출근연기됐다복형제살살화가난다체념니들은잠이오냐집사놀이연장
0,월 일 화요일 일상아 놔 정말 라온 이는 이렇게 끝이란 말인가 나온 이는 번만 가면 끝 너희들의 학년 학년 그냥 이대로 끝이구나 학교생활 즐겁게 했어야 했는데 참화가 난 다이제 학교는 끝이로구나 화가 난다 학년 학년 안녕이로구나 젠장 망할 코로나 생각 없는 사람들 때문에 망함 애들만 고생이다 더 이상 확진자가 없기를
0,세상이 화병이 난 걸까 부산바다 일상 여행을 꿈꾸는 모든 일상을 응원합니다 항상 바다는 옳다 화가 난다 요즘 힘내세요 힐링 소통
0,뜨끈한 차 한 잔 캐머마일 건강검진받는데 대장 내시경 한다고 커피도 마시지 말란다 생애 처음 받는 대장 내시경이니 말 들어야지 월 화 수 배고파서 앵그리 모드 건강검진 대장 내시경 위내시경이 참에 살 좀 빼자 배고프다 아침부터 화가 난다
0,주만에 외출인데 겨우 수성구 집 가서 김치 가져오고 빵집 갔는데 사람 많아서 그냥 와버렸네요 코로나 확진자가 천명이 넘는데 나만 집에 있었던 건가 봐요 여전히 사람이 많네요 우린 주만에 나온 건데 헐크로나 코로나는 나만 무서워한 건가요 코로나는 언제쯤 끝날까 코로나 꺼져 코로나야 제발 없어져라 집에 콕 방콕 집에 콕 육아 집에 콕 일상화가 난다
0,흥부제 아빠 없는 토요일
0,집사님들루크가화났어요집사가안놀아준다아그작와그작루크저장소고양이고양이스타그램고양이집사일상고양이는사랑입니다먼치킨숏레그먼치킨블루바이고양이겨울박스와그작와그작화가난다놀아달라냥
0,점점예전이그리워지고있어언제쯤이렇게활짝웃으며자유롭게다닐수있을까마스크없이놀러다닐수있을까가능은한거니어제오늘서터레스진상화가난다후추억불과년전말이되니아이들의함박미소가마스크에파묻히고있다슬픈현실코로나야이제그만제발
0,가정보육일상또다시함께적응중인따님의가정보육일상애미사람은따님의방에서함께있숩니다아이거시바로니오라홈비즈니스의매력아니겠숨니까아저녁뭐먹지간식먹고저녁걱정홈비즈니스맘딸방에서일하는중갇혔어요살려줘요애들이무슨죄야화가난다
0,아침부터 전쟁 화가 난다 그만 싸우라고 했다
0,집맥 테라의 정말 화가 나나 다 망할 코로나 제발 좀 꺼져라 코로나 꺼져라 코로나 종식 기원이 제 진짜 턱밑까지 온 듯 부디 무사히 지나가주길 위 또한 지나가리 라 지긋지긋 코로나 코로나 물러가라 맥주는 테라 그 와중에 맛있음 쥐포 귤 다이어트는 가라 확진 잘 되기 직전
0,연말에 무슨 일인 가요 화가 났다 스트레스받을 땐 달달한 걸 먹어야 된다며 공차 사 주심급 기분 좋아짐 단순한 여자
0,지금난엄청놀라뺨맞은기분이다완벽해내표정망한날엔치킨을면접망함년차코로나꺼져화가난다국방색셀피셀피꾼비대면월요일출근안함일상소통소통맞팔
